 23 41  -0.2914826041E-13 
 23 42  -0.8377085328 
 23 43  -0.2813289491E-14 
 23 44  0.1255126899E-13 
 23 45  -0.4373956167E-13 
 23 46  0.3418271932E-13 
 23 47  0.1260131864E-12 
 23 48  -0.3217495149E-15 
 23 49  0.4516169611E-14 
 23 50  0.1089412696E-14 
 24 25  2.413433313 
 24 26  0.1731657759E-12 
 24 27  0.4195865095 
 24 28  -0.1002292731E-12 
 24 29  -0.8209213779E-14 
 24 30  0.5605800417E-14 
 24 31  -0.6614445862E-12 
 24 32  0.1607917948E-03 
 24 33  -0.1886519234E-13 
 24 34  -0.1562698814E-14 
 24 35  -0.4146032814E-13 
 24 36  -0.8887709362E-13 
 24 37  0.1841841837E-12 
 24 38  0.2608896196 
 24 39  -0.6579880683E-13 
 24 40  0.4690403441E-14 
 24 41  -0.2652319689E-13 
 24 42  -0.6222742794E-14 
 24 43  -0.1165653945E-11 
 24 44  -1.935556531 
 24 45  -0.4362985667E-11 
 24 46  -0.1107658995E-11 
 24 47  0.1505610347 
 24 48  -0.1064412989E-11 
 24 49  0.2469971452E-13 
 24 50  -0.2179712574E-13 
 25 26  0.3799771167E-14 
 25 27  0.9070101983E-12 
 25 28  0.1171215750E-13 
 25 29  0.2386950534E-13 
 25 30  -0.2951135159E-12 
 25 31  0.3132110536 
 25 32  0.1486481565E-12 
 25 33  0.6730256560E-14 
 25 34  -0.7997709652E-14 
 25 35  -0.4157723479E-14 
 25 36  -0.3825158777E-13 
 25 37  -0.6328259721E-13 
 25 38  0.5012401084E-12 
 25 39  0.1013037327E-03 
 25 40  0.1237159636E-13 
 25 41  -0.3386670827E-13 
 25 42  -0.2749113362E-13 
 25 43  0.6125044823 
 25 44  -0.4467742582E-11 
 25 45  1.886060476 
 25 46  0.5277859569 
 25 47  0.2962021904E-12 
 25 48  0.8009389389E-14 
 25 49  -0.1544104979E-13 
 25 50  -0.1023687089E-13 
 26 27  -0.8864411551E-14 
 26 28  0.8356083786E-15 
 26 29  0.9187873581E-16 
 26 30  0.4293990910E-15 
 26 31  0.1285994965E-12 
 26 32  -0.1279885312E-14 
 26 33  0.1554587520E-13 
 26 34  0.9505788075E-15 
 26 35  0.3156208080E-15 
 26 36  0.8560986562E-14 
 26 37  0.5015149340E-01 
 26 38  -0.3639387850E-13 
 26 39  0.2081696462E-13 
 26 40  0.5749631694E-14 
 26 41  0.1151246440E-13 
 26 42  0.1010784152E-13 
 26 43  0.1121378516E-12 
 26 44  -0.1621113064E-14 
 26 45  0.1193615654E-12 
 26 46  -0.4607313879E-12 
 26 47  0.2360379450E-13 
 26 48  0.7739210612E-13 
 26 49  -0.2130364434E-12 
 26 50  -0.7395481932E-14 
 27 28  0.7411723789E-14 
 27 29  0.3642723804E-13 
 27 30  -0.2536695355E-12 
 27 31  0.2993754148 
 27 32  0.1337762908E-12 
 27 33  -0.4145742197E-14 
 27 34  0.2918049467E-14 
 27 35  0.2701816144E-14 
 27 36  -0.1041288095E-13 
 27 37  -0.4068171513E-13 
 27 38  0.3746552934E-14 
 27 39  0.7554795011E-03 
 27 40  0.5964844978E-14 
 27 41  0.9044157237E-15 
 27 42  -0.2257245734E-13 
 27 43  0.2483667880 
 27 44  -0.1020113491E-12 
 27 45  0.2987968922 
 27 46  -1.014933228 
 27 47  0.8985508464E-13 
 27 48  -0.3826797023E-14 
 27 49  -0.9279643026E-13 
 27 50  -0.2444987199E-13 
 28 29  -0.2778135083E-14 
 28 30  0.2729440588E-15 
 28 31  -0.8398229350E-13 
 28 32  0.9669007089E-15 
 28 33  -0.4654554889E-14 
 28 34  -0.5308258072E-15 
 28 35  -0.6403325136E-14 
 28 36  -0.2761657116E-14 
 28 37  -0.2060359702E-13 
 28 38  -0.1236435847E-13 
 28 39  0.2723340733E-14 
 28 40  0.1843984119E-13 
 28 41  0.3012247616E-02 
 28 42  -0.2150628088E-14 
 28 43  -0.5048523719E-13 
 28 44  -0.4467327573E-14 
 28 45  -0.6832473362E-13 
 28 46  0.2355284479E-12 
 28 47  0.6313684655E-13 
 28 48  -0.2856874757E-13 
 28 49  -0.4656912386 
 28 50  -0.4269503791E-13 
 29 30  0.7227257271E-15 
 29 31  -0.1267317567E-13 
 29 32  0.1099167974E-13 
 29 33  -0.1964457184 
 29 34  -0.3119082412E-12 
 29 35  -0.8565727405E-14 
 29 36  -0.2385088078E-14 
 29 37  0.2138851027E-13 
 29 38  -0.6876939204E-13 
 29 39  -0.1425357906E-13 
 29 40  0.2278436889E-14 
 29 41  0.1289790960E-13 
 29 42  0.1897291121E-14 
 29 43  -0.3469324979E-14 
 29 44  -0.8989013486E-14 
 29 45  0.9293550630E-14 
 29 46  -0.1075144172E-13 
 29 47  -0.8918686102E-11 
 29 48  -1.229315162 
 29 49  -0.1392617711E-13 
 29 50  0.9411412893E-13 
 30 31  0.1925615564E-13 
 30 32  0.7727867507E-15 
 30 33  -0.3202954717E-14 
 30 34  0.4621665341E-15 
 30 35  -0.1383142017E-14 
 30 36  -0.7959307719E-14 
 30 37  -0.2427872096E-04 
 30 38  0.2750217317E-12 
 30 39  -0.2080900759E-14 
 30 40  0.7283902282E-14 
 30 41  0.5592056461E-14 
 30 42  -0.4712276796E-14 
 30 43  0.1791268177E-13 
 30 44  0.1505182697E-12 
 30 45  0.1009917171E-14 
 30 46  -0.9838770152E-13 
 30 47  0.9465211817E-12 
 30 48  -0.2332771766E-13 
 30 49  0.5098144265E-13 
 30 50  0.2723449948E-15 
 31 32  0.2656515571E-03 
 31 33  0.4405470197E-13 
 31 34  0.2306930824E-13 
 31 35  0.3947030894E-13 
 31 36  0.4841721303E-13 
 31 37  -0.2167556363E-12 
 31 38  -0.3109033406 
 31 39  0.1417059287E-12 
 31 40  -0.8428571595E-14 
 31 41  -0.5968787916E-14 
 31 42  -0.7050615856E-14 
 31 43  -0.3598018507E-14 
 31 44  -0.1521297842 
 31 45  -0.5734696978E-13 
 31 46  -0.9173962452E-13 
 31 47  -1.135915875 
 31 48  0.8274473121E-11 
 31 49  -0.1653245818E-12 
 31 50  0.1008987341E-14 
 32 33  0.2635896398E-13 
 32 34  -0.2830222315E-14 
 32 35  0.2533057280E-13 
 32 36  -0.2109559060E-14 
 32 37  0.1381119492E-13 
 32 38  -0.1919401731E-12 
 32 39  -0.1452868730 
 32 40  -0.5592712911E-13 
 32 41  -0.4954015129E-15 
 32 42  -0.9487702440E-14 
 32 43  -0.1669140882E-02 
 32 44  -0.7535043824E-13 
 32 45  -0.4538895155E-03 
 32 46  0.5792338867E-02 
 32 47  -0.5197723220E-12 
 32 48  0.1242089656E-12 
 32 49  0.2061739180E-13 
 32 50  -0.1229350009E-12 
 33 34  -0.5038993074E-14 
 33 35  -0.3508251903E-13 
 33 36  -0.9978652688E-15 
 33 37  0.3678748793E-13 
 33 38  0.1481133331E-13 
 33 39  -0.4927090281E-14 
 33 40  0.7232188210E-13 
 33 41  -0.2650643919E-13 
 33 42  -0.3527178177E-14 
 33 43  -0.4744311159E-13 
 33 44  -0.1264298826E-13 
 33 45  -0.1322813577E-14 
 33 46  0.3001458877E-13 
 33 47  -0.2019930481E-14 
 33 48  0.7183732504E-13 
 33 49  -0.4190667385E-13 
 33 50  0.9341561198 
 34 35  0.2731359721E-13 
 34 36  -0.1251944088E-13 
 34 37  -0.7411755129E-13 
 34 38  -0.3019950961E-13 
 34 39  0.5723413822E-13 
 34 40  -0.5005989113E-13 
 34 41  0.1132231628E-03 
 34 42  -0.9355055386E-14 
 34 43  -0.5904862509E-13 
 34 44  0.1144775870E-13 
 34 45  0.6895521158E-14 
 34 46  0.8328664906E-13 
 34 47  -0.2178360878E-13 
 34 48  -0.3210766139E-13 
 34 49  -0.2341319632E-03 
 34 50  0.1473498623E-11 
 35 36  0.1779366856E-13 
 35 37  -0.5413206220 
 35 38  0.3901000616E-12 
 35 39  -0.1644282177E-12 
 35 40  0.1507935351E-12 
 35 41  -0.1229603171E-12 
 35 42  -0.3801623119E-13 
 35 43  -0.9102172005E-13 
 35 44  0.4319378869E-14 
 35 45  -0.1258842833E-13 
 35 46  0.1004748856E-12 
 35 47  -0.4711090950E-14 
 35 48  0.6149095820E-14 
 35 49  0.2120511205E-12 
 35 50  0.3014326324E-13 
 36 37  -0.9085726014E-13 
 36 38  0.6637328999E-14 
 36 39  0.6663089388E-14 
 36 40  0.8127391446E-12 
 36 41  0.8296610117 
 36 42  -0.4508255612E-13 
 36 43  -0.1550152964E-12 
 36 44  -0.1710425658E-13 
 36 45  -0.5026119444E-14 
 36 46  0.1246503036E-12 
 36 47  0.1797330188E-12 
 36 48  0.1995135624E-13 
 36 49  -1.069753051 
 36 50  -0.5611821974E-13 
 37 38  -0.5180021857E-13 
 37 39  -0.2055735682E-12 
 37 40  1.035256028 
 37 41  -0.1103790995E-11 
 37 42  0.3369385595E-13 
 37 43  0.6130834230E-12 
 37 44  0.2527225120E-13 
 37 45  0.8238558219E-13 
 37 46  -0.7718949178E-12 
 37 47  -0.1463377318E-13 
 37 48  0.7822035866E-14 
 37 49  -0.1283312242E-12 
 37 50  -0.6779735735E-13 
 38 39  0.1809400972E-02 
 38 40  -0.7167849213E-12 
 38 41  0.1195783517E-12 
 38 42  -0.2363952235E-13 
 38 43  0.8875808716 
 38 44  0.6666406115E-13 
 38 45  0.1014654785 
 38 46  -1.075289011 
 38 47  0.2813349292E-13 
 38 48  0.6243312481E-13 
 38 49  -0.1354137478E-12 
 38 50  0.3033501456E-13 
 39 40  0.3181975625E-12 
 39 41  -0.5707891435E-13 
 39 42  0.1262797968E-13 
 39 43  -0.2216956409E-12 
 39 44  -0.1026440645E-02 
 39 45  -0.3859840372E-13 
 39 46  0.2732026573E-12 
 39 47  -0.5355637986E-02 
 39 48  0.3948601632E-13 
 39 49  -0.3308971478E-13 
 39 50  0.1540178643E-13 
 40 41  -0.2718789244E-13 
 40 42  0.7468102742E-12 
 40 43  -0.4773063269E-14 
 40 44  -0.1835875981E-13 
 40 45  -0.4782647446E-14 
 40 46  0.1209384240E-13 
 40 47  -0.2309640524E-14 
 40 48  0.5996694687E-15 
 40 49  -0.2829840515E-14 
 40 50  -0.9226827303E-14 
 41 42  0.6677453518 
 41 43  -0.8075376009E-15 
 41 44  0.2517543025E-13 
 41 45  -0.1571081962E-13 
 41 46  0.6538045302E-14 
 41 47  -0.7208968665E-14 
 41 48  -0.1119867342E-13 
 41 49  0.1653994290E-13 
 41 50  -0.3957004199E-14 
 42 43  0.1664289129E-13 
 42 44  0.8892611396E-15 
 42 45  0.1049057505E-13 
 42 46  -0.1744814518E-13 
 42 47  -0.2656059509E-13 
 42 48  0.8963988745E-14 
 42 49  0.2920876741 
 42 50  0.3802686315E-13 
 43 44  -0.6093287468 
 43 45  -0.1662683527E-12 
 43 46  -0.1986129970E-13 
 43 47  0.6776317209E-01 
 43 48  -0.4923533369E-12 
 43 49  0.3372120833E-13 
 43 50  0.5634621560E-14 
 44 45  -1.445599794 
 44 46  0.1689127833 
 44 47  -0.1471892270E-12 
 44 48  -0.4476283507E-13 
 44 49  -0.3508984756E-13 
 44 50  0.3682398150E-13 
 45 46  -0.7909969744E-13 
 45 47  -0.7530244440E-01 
 45 48  0.5697832614E-12 
 45 49  0.1147961646E-13 
 45 50  -0.4850245842E-13 
 46 47  2.725398064 
 46 48  -0.1947946665E-10 
 46 49  0.4915969433E-12 
 46 50  0.1185636062E-12 
 47 48  -0.1192727693E-12 
 47 49  -0.8829083840E-13 
 47 50  0.2023595701E-10 
 48 49  -0.2544901410E-12 
 48 50  2.833330393 
 49 50  -0.2544813759E-13 
